name,row,ciclo,cve_plantel,cve_programa,modalidad,matricula_h,matricula_m,matricula_nb,matricula_t,disc_fis_motriz_h,disc_fis_motriz_m,disc_fis_motriz_nb,disc_fis_motriz_t,disc_intelectual_h,disc_intelectual_m,disc_intelectual_nb,disc_intelectual_t,disc_multiple_h,disc_multiple_m,disc_multiple_nb,disc_multiple_t,disc_aud_hipoacusia_h,disc_aud_hipoacusia_m,disc_aud_hipoacusia_nb,disc_aud_hipoacusia_t,disc_aud_sordera_h,disc_aud_sordera_m,disc_aud_sordera_nb,disc_aud_sordera_t,disc_vis_baja_vision_h,disc_vis_baja_vision_m,disc_vis_baja_vision_nb,disc_vis_baja_vision_t,disc_vis_ceguera_h,disc_vis_ceguera_m,disc_vis_ceguera_nb,disc_vis_ceguera_t,disc_psicosocial_h,disc_psicosocial_m,disc_psicosocial_nb,disc_psicosocial_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
105 2021-2022 14MMS0652J BGC,105,2021-2022,14MMS0652J,BGC,Escolarizada,131,170,,301,1,0,,1,2,0,,2,0,0,,0,0,0,,0,0,0,,0,1,7,,8,1,0,,1,0,0,,0,5,7,,12,0,0,,0
106 2021-2022 14MMS0652J BGC,106,2021-2022,14MMS0652J,BGC,Escolarizada,145,155,,300,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0,2,2,,4,0,1,,1,0,0,,0,2,5,,7,0,0,,0
107 2021-2022 14MMS0653I BGC,107,2021-2022,14MMS0653I,BGC,Escolarizada,240,281,,521,0,0,,0,1,1,,2,0,0,,0,1,0,,1,1,0,,1,1,0,,1,1,0,,1,0,0,,0,5,1,,6,0,1,,1
108 2021-2022 14MMS0653I BGC,108,2021-2022,14MMS0653I,BGC,Escolarizada,227,293,,520,0,1,,1,1,0,,1,0,0,,0,0,0,,0,0,1,,1,2,1,,3,1,1,,2,0,0,,0,4,4,,8,0,0,,0
109 2021-2022 14MMS0654H BGC,109,2021-2022,14MMS0654H,BGC,Escolarizada,292,565,,857,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,5,5,,10,0,1,,1,0,0,,0,5,7,,12,0,0,,0
110 2021-2022 14MMS0654H BGC,110,2021-2022,14MMS0654H,BGC,Escolarizada,315,542,,857,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,6,,6,0,0,,0,0,0,,0,0,6,,6,0,0,,0
111 2021-2022 14MMS0655G BGC,111,2021-2022,14MMS0655G,BGC,Escolarizada,337,429,,766,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,10,,13,0,0,,0,1,0,,1,4,10,,14,1,0,,1
112 2021-2022 14MMS0655G BGC,112,2021-2022,14MMS0655G,BGC,Escolarizada,363,402,,765,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,1,,1,3,7,,10,0,0,,0,1,0,,1,5,8,,13,0,2,,2
113 2021-2022 14MMS0656F BGC,113,2021-2022,14MMS0656F,BGC,Escolarizada,100,124,,224,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,2,,2,0,0,,0,0,0,,0,0,2,,2,0,1,,1
114 2021-2022 14MMS0656F BGC,114,2021-2022,14MMS0656F,BGC,Escolarizada,111,112,,223,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
115 2021-2022 14MMS0657E BGC,115,2021-2022,14MMS0657E,BGC,Escolarizada,594,803,,1397,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,6,9,,15,0,0,,0,1,0,,1,7,9,,16,1,0,,1
116 2021-2022 14MMS0657E BGC,116,2021-2022,14MMS0657E,BGC,Escolarizada,622,773,,1395,1,1,,2,1,0,,1,0,0,,0,0,0,,0,0,1,,1,7,9,,16,0,0,,0,0,0,,0,9,11,,20,0,0,,0
117 2021-2022 14MMS0658D BGC,117,2021-2022,14MMS0658D,BGC,Escolarizada,357,418,,775,2,0,,2,1,0,,1,0,0,,0,0,1,,1,0,0,,0,4,7,,11,0,0,,0,1,0,,1,8,8,,16,0,0,,0
118 2021-2022 14MMS0658D BGC,118,2021-2022,14MMS0658D,BGC,Escolarizada,363,411,,774,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,3,9,,12,0,0,,0,0,0,,0,3,10,,13,0,0,,0
119 2021-2022 14MMS0659C BGC,119,2021-2022,14MMS0659C,BGC,Escolarizada,142,210,,352,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,1,,1,2,4,,6,0,5,,5,0,0,,0,2,11,,13,0,0,,0
120 2021-2022 14MMS0659C BGC,120,2021-2022,14MMS0659C,BGC,Escolarizada,162,190,,352,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,5,8,,13,0,2,,2,0,0,,0,6,10,,16,0,0,,0
121 2021-2022 14MMS0660S BGC,121,2021-2022,14MMS0660S,BGC,Escolarizada,111,129,,240,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,1,0,,1,0,0,,0
122 2021-2022 14MMS0660S BGC,122,2021-2022,14MMS0660S,BGC,Escolarizada,125,115,,240,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
123 2021-2022 14MMS0661R BGC,123,2021-2022,14MMS0661R,BGC,Escolarizada,92,89,,181,0,1,,1,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0
124 2021-2022 14MMS0662Q BGC,124,2021-2022,14MMS0662Q,BGC,Escolarizada,134,150,,284,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
125 2021-2022 14MMS0663P BGC,125,2021-2022,14MMS0663P,BGC,Escolarizada,33,43,,76,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,2,,2,0,0,,0
126 2021-2022 14MMS0663P BGC,126,2021-2022,14MMS0663P,BGC,Escolarizada,43,31,,74,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
127 2021-2022 14MMS0664O BGC,127,2021-2022,14MMS0664O,BGC,Escolarizada,85,98,,183,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
128 2021-2022 14MMS0665N BGC,128,2021-2022,14MMS0665N,BGC,Escolarizada,55,71,,126,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
129 2021-2022 14MMS0665N BGC,129,2021-2022,14MMS0665N,BGC,Escolarizada,62,64,,126,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0
130 2021-2022 14MMS0666M BGC,130,2021-2022,14MMS0666M,BGC,Escolarizada,58,79,,137,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,2,1,,3,0,0,,0,0,0,,0,3,1,,4,0,0,,0
131 2021-2022 14MMS0666M BGC,131,2021-2022,14MMS0666M,BGC,Escolarizada,56,80,,136,0,1,,1,0,1,,1,0,0,,0,0,0,,0,0,0,,0,1,2,,3,0,0,,0,0,0,,0,1,4,,5,0,0,,0
132 2021-2022 14MMS0667L BGC,132,2021-2022,14MMS0667L,BGC,Escolarizada,47,89,,136,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
133 2021-2022 14MMS0667L BGC,133,2021-2022,14MMS0667L,BGC,Escolarizada,58,77,,135,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
134 2021-2022 14MMS0668K BGC,134,2021-2022,14MMS0668K,BGC,Escolarizada,147,164,,311,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,1,1,,2,0,0,,0
135 2021-2022 14MMS0668K BGC,135,2021-2022,14MMS0668K,BGC,Escolarizada,133,176,,309,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,1,,3,0,0,,0,0,0,,0,2,1,,3,0,0,,0
136 2021-2022 14MMS0669J BGC,136,2021-2022,14MMS0669J,BGC,Escolarizada,58,90,,148,0,0,,0,1,1,,2,0,0,,0,0,0,,0,0,0,,0,0,2,,2,0,0,,0,0,0,,0,1,3,,4,0,0,,0
137 2021-2022 14MMS0669J BGC,137,2021-2022,14MMS0669J,BGC,Escolarizada,66,81,,147,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,0,,2,0,0,,0,0,0,,0,3,0,,3,0,0,,0
138 2021-2022 14MMS0670Z BGC,138,2021-2022,14MMS0670Z,BGC,Escolarizada,74,96,,170,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,2,,2,0,0,,0
139 2021-2022 14MMS0671Y BGC,139,2021-2022,14MMS0671Y,BGC,Escolarizada,40,34,,74,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
140 2021-2022 14MMS0671Y BGC,140,2021-2022,14MMS0671Y,BGC,Escolarizada,31,42,,73,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
141 2021-2022 14MMS0672X BGC,141,2021-2022,14MMS0672X,BGC,Escolarizada,34,39,,73,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
142 2021-2022 14MMS0673W BGC,142,2021-2022,14MMS0673W,BGC,Escolarizada,66,69,,135,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,2,,2,0,0,,0
143 2021-2022 14MMS0673W BGC,143,2021-2022,14MMS0673W,BGC,Escolarizada,72,62,,134,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
144 2021-2022 14MMS0674V BGC,144,2021-2022,14MMS0674V,BGC,Escolarizada,82,88,,170,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
145 2021-2022 14MMS0675U BGC,145,2021-2022,14MMS0675U,BGC,Escolarizada,56,71,,127,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,3,,4,0,0,,0,0,0,,0,1,3,,4,0,0,,0
146 2021-2022 14MMS0676T BGC,146,2021-2022,14MMS0676T,BGC,Escolarizada,58,68,,126,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
147 2021-2022 14MMS0676T BGC,147,2021-2022,14MMS0676T,BGC,Escolarizada,57,67,,124,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
148 2021-2022 14MMS0677S BGC,148,2021-2022,14MMS0677S,BGC,Escolarizada,66,60,,126,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
149 2021-2022 14MMS0677S BGC,149,2021-2022,14MMS0677S,BGC,Escolarizada,50,76,,126,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
150 2021-2022 14MMS0678R BGC,150,2021-2022,14MMS0678R,BGC,Escolarizada,130,111,,241,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
151 2021-2022 14MMS0679Q BGC,151,2021-2022,14MMS0679Q,BGC,Escolarizada,177,201,,378,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
152 2021-2022 14MMS0680F BGC,152,2021-2022,14MMS0680F,BGC,Escolarizada,99,112,,211,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,1,,1,0,0,,0
153 2021-2022 14MMS0681E BGC,153,2021-2022,14MMS0681E,BGC,Escolarizada,106,115,,221,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,2,1,,3,0,0,,0,0,0,,0,3,1,,4,0,0,,0
154 2021-2022 14MMS0682D BGC,154,2021-2022,14MMS0682D,BGC,Escolarizada,67,68,,135,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
155 2021-2022 14MMS0682D BGC,155,2021-2022,14MMS0682D,BGC,Escolarizada,67,67,,134,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,2,0,,2,0,0,,0
156 2021-2022 14MMS0683C BGC,156,2021-2022,14MMS0683C,BGC,Escolarizada,86,102,,188,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
157 2021-2022 14MMS0683C BGC,157,2021-2022,14MMS0683C,BGC,Escolarizada,88,99,,187,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,1,,1,1,1,,2,0,0,,0,0,0,,0,1,3,,4,0,1,,1
158 2021-2022 14MMS0684B BGC,158,2021-2022,14MMS0684B,BGC,Escolarizada,23,41,,64,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
159 2021-2022 14MMS0684B BGC,159,2021-2022,14MMS0684B,BGC,Escolarizada,35,28,,63,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
160 2021-2022 14MMS0685A BGC,160,2021-2022,14MMS0685A,BGC,Escolarizada,90,88,,178,1,1,,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,6,3,,9
161 2021-2022 14MMS0685A BGC,161,2021-2022,14MMS0685A,BGC,Escolarizada,81,95,,176,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,0,,2,0,1,,1,0,0,,0,0,0,,0,2,1,,3,0,6,,6
162 2021-2022 14MMS0686Z BGC,162,2021-2022,14MMS0686Z,BGC,Escolarizada,67,60,,127,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,2,0,,2,38,28,,66
163 2021-2022 14MMS0686Z BGC,163,2021-2022,14MMS0686Z,BGC,Escolarizada,55,72,,127,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,16,18,,34
164 2021-2022 14MMS0687Z BGC,164,2021-2022,14MMS0687Z,BGC,Escolarizada,47,44,,91,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,2,,3,0,0,,0,0,0,,0,1,2,,3,2,1,,3
165 2021-2022 14MMS0688Y BGC,165,2021-2022,14MMS0688Y,BGC,Escolarizada,68,78,,146,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,2,,2,4,3,,7
166 2021-2022 14MMS0689X BGC,166,2021-2022,14MMS0689X,BGC,Escolarizada,54,54,,108,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
167 2021-2022 14MMS0690M BGC,167,2021-2022,14MMS0690M,BGC,Escolarizada,28,37,,65,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
168 2021-2022 14MMS0691L BGC,168,2021-2022,14MMS0691L,BGC,Escolarizada,77,119,,196,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
169 2021-2022 14MMS0692K BGC,169,2021-2022,14MMS0692K,BGC,Escolarizada,124,115,,239,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,4,,5,1,0,,1,0,0,,0,2,4,,6,0,0,,0
170 2021-2022 14MMS0693J BGC,170,2021-2022,14MMS0693J,BGC,Escolarizada,180,180,,360,1,1,,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,1,,1
171 2021-2022 14MMS0693J BGC,171,2021-2022,14MMS0693J,BGC,Escolarizada,175,183,,358,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
172 2021-2022 14MMS0694I BGC,172,2021-2022,14MMS0694I,BGC,Escolarizada,40,50,,90,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,1,,1,0,0,,0,0,0,,0,2,1,,3,0,0,,0
173 2021-2022 14MMS0694I BGC,173,2021-2022,14MMS0694I,BGC,Escolarizada,37,52,,89,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,2,2,,4,0,0,,0,0,0,,0,2,3,,5,0,0,,0
174 2021-2022 14MMS0695H BGC,174,2021-2022,14MMS0695H,BGC,Escolarizada,90,101,,191,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,2,,2,0,0,,0,0,0,,0,0,2,,2,0,0,,0
175 2021-2022 14MMS0695H BGC,175,2021-2022,14MMS0695H,BGC,Escolarizada,86,105,,191,0,0,,0,0,0,,0,0,0,,0,0,1,,1,1,0,,1,2,0,,2,0,0,,0,0,0,,0,3,1,,4,0,0,,0
176 2021-2022 14MMS0696G BGC,176,2021-2022,14MMS0696G,BGC,Escolarizada,111,153,,264,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
177 2021-2022 14MMS0696G BGC,177,2021-2022,14MMS0696G,BGC,Escolarizada,118,145,,263,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0
178 2021-2022 14MMS0697F BGC,178,2021-2022,14MMS0697F,BGC,Escolarizada,47,56,,103,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,1,1,,2,0,0,,0
179 2021-2022 14MMS0697F BGC,179,2021-2022,14MMS0697F,BGC,Escolarizada,42,60,,102,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
180 2021-2022 14MMS0698E BGC,180,2021-2022,14MMS0698E,BGC,Escolarizada,119,89,,208,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
181 2021-2022 14MMS0698E BGC,181,2021-2022,14MMS0698E,BGC,Escolarizada,114,93,,207,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,1,0,,1,0,0,,0
182 2021-2022 14MMS0639P BGC,182,2021-2022,14MMS0639P,BGC,Escolarizada,134,141,,275,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,1,0,,1,0,0,,0
183 2021-2022 14MMS0639P BGC,183,2021-2022,14MMS0639P,BGC,Escolarizada,124,151,,275,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,1,,3,1,0,,1,0,0,,0,4,1,,5,0,0,,0
184 2021-2022 14MMS0699D BGC,184,2021-2022,14MMS0699D,BGC,Escolarizada,69,71,,140,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,0,,3,0,0,,0,0,0,,0,4,0,,4,0,0,,0
185 2021-2022 14MMS0699D BGC,185,2021-2022,14MMS0699D,BGC,Escolarizada,57,82,,139,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,1,1,,2,0,0,,0
186 2021-2022 14MMS0700C BGC,186,2021-2022,14MMS0700C,BGC,Escolarizada,96,127,,223,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,2,1,,3,0,0,,0
187 2021-2022 14MMS0701B BGC,187,2021-2022,14MMS0701B,BGC,Escolarizada,212,233,,445,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,2,,4,0,0,,0,0,0,,0,2,2,,4,1,0,,1
188 2021-2022 14MMS0701B BGC,188,2021-2022,14MMS0701B,BGC,Escolarizada,206,238,,444,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,6,,7,0,0,,0,1,0,,1,2,6,,8,0,0,,0
189 2021-2022 14MMS0702A BGC,189,2021-2022,14MMS0702A,BGC,Escolarizada,85,82,,167,1,0,,1,0,1,,1,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,2,2,,4,0,0,,0
190 2021-2022 14MMS0703Z BGC,190,2021-2022,14MMS0703Z,BGC,Escolarizada,74,61,,135,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,22,22,,44
191 2021-2022 14MMS0703Z BGC,191,2021-2022,14MMS0703Z,BGC,Escolarizada,56,77,,133,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,15,27,,42
192 2021-2022 14MMS0704Z BGC,192,2021-2022,14MMS0704Z,BGC,Escolarizada,86,101,,187,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
193 2021-2022 14MMS0705Y BGC,193,2021-2022,14MMS0705Y,BGC,Escolarizada,175,212,,387,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,2,,3,1,1,,2,0,0,,0,2,3,,5,0,1,,1
194 2021-2022 14MMS0705Y BGC,194,2021-2022,14MMS0705Y,BGC,Escolarizada,163,224,,387,2,1,,3,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,3,,3,0,0,,0,0,0,,0,2,4,,6,0,0,,0
195 2021-2022 14MMS0706X BGC,195,2021-2022,14MMS0706X,BGC,Escolarizada,191,252,,443,1,0,,1,1,1,,2,0,0,,0,0,0,,0,0,0,,0,2,7,,9,0,0,,0,1,0,,1,5,8,,13,0,0,,0
196 2021-2022 14MMS0706X BGC,196,2021-2022,14MMS0706X,BGC,Escolarizada,217,224,,441,0,1,,1,1,0,,1,0,0,,0,1,0,,1,1,0,,1,5,7,,12,0,0,,0,0,0,,0,8,8,,16,0,0,,0
197 2021-2022 14MMS0707W BGC,197,2021-2022,14MMS0707W,BGC,Escolarizada,177,210,,387,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
198 2021-2022 14MMS0707W BGC,198,2021-2022,14MMS0707W,BGC,Escolarizada,167,220,,387,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
199 2021-2022 14MMS0708V BGC,199,2021-2022,14MMS0708V,BGC,Escolarizada,145,167,,312,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,3,0,,3,0,0,,0,0,0,,0,4,0,,4,0,0,,0
200 2021-2022 14MMS0708V BGC,200,2021-2022,14MMS0708V,BGC,Escolarizada,140,170,,310,0,0,,0,0,2,,2,0,0,,0,0,1,,1,0,0,,0,2,1,,3,0,0,,0,0,0,,0,2,4,,6,0,0,,0
201 2021-2022 14MMS0709U BGC,201,2021-2022,14MMS0709U,BGC,Escolarizada,97,108,,205,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
202 2021-2022 14MMS0709U BGC,202,2021-2022,14MMS0709U,BGC,Escolarizada,101,102,,203,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
203 2021-2022 14MMS0710J BGC,203,2021-2022,14MMS0710J,BGC,Escolarizada,81,103,,184,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1
204 2021-2022 14MMS0710J BGC,204,2021-2022,14MMS0710J,BGC,Escolarizada,85,99,,184,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1
205 2021-2022 14MMS0711I BGC,205,2021-2022,14MMS0711I,BGC,Escolarizada,93,104,,197,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
206 2021-2022 14MMS0712H BGC,206,2021-2022,14MMS0712H,BGC,Escolarizada,110,138,,248,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
207 2021-2022 14MMS0712H BGC,207,2021-2022,14MMS0712H,BGC,Escolarizada,107,140,,247,1,1,,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,2,2,,4,0,0,,0
208 2021-2022 14MMS0713G BGC,208,2021-2022,14MMS0713G,BGC,Escolarizada,124,151,,275,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,1,,4,0,0,,0,0,0,,0,4,1,,5,0,0,,0
209 2021-2022 14MMS0713G BGC,209,2021-2022,14MMS0713G,BGC,Escolarizada,136,137,,273,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,0,,2,0,0,,0,0,0,,0,3,0,,3,0,0,,0
210 2021-2022 14MMS0714F BGC,210,2021-2022,14MMS0714F,BGC,Escolarizada,109,114,,223,1,0,,1,1,0,,1,0,0,,0,0,1,,1,0,0,,0,3,3,,6,0,0,,0,0,1,,1,5,5,,10,0,0,,0
211 2021-2022 14MMS0714F BGC,211,2021-2022,14MMS0714F,BGC,Escolarizada,103,120,,223,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,4,2,,6,1,0,,1,0,0,,0,5,3,,8,0,0,,0
212 2021-2022 14MMS0715E BGC,212,2021-2022,14MMS0715E,BGC,Escolarizada,90,152,,242,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,2,5,,7,0,0,,0,0,0,,0,3,5,,8,0,0,,0
213 2021-2022 14MMS0716D BGC,213,2021-2022,14MMS0716D,BGC,Escolarizada,132,192,,324,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
